file_size,entropy,num_sections,num_imports,has_debug,has_reloc,string_count,suspicious_apis,packed,class
42637027,4.027580662753553,8,183,0,0,450,1,1,1
84821,1.4988764763927067,11,147,0,0,393,0,0,1
21848740,1.4873034899941056,5,15,1,0,658,0,0,0
8251911,3.2324103838758553,2,23,1,0,235,0,0,0
3066361,1.5933084793361365,8,181,0,1,99,1,1,1
9837719,6.86939036614139,6,45,1,1,255,8,0,1
12689025,4.359143955901911,1,181,0,1,596,7,0,1
4643039,2.67740817306563,5,40,0,0,560,9,1,0
33966291,1.412751057308621,12,199,1,0,528,0,0,1
1810830,5.831370017645561,8,120,1,0,30,6,1,0
1643059,4.706404156384391,3,66,1,1,854,4,1,0
2619374,1.326017855947904,5,195,0,0,595,0,1,1
13489697,6.774699807678924,4,44,0,1,716,8,1,0
6939298,3.535837214727712,1,167,0,1,607,6,1,0
11652197,6.270829159906927,9,7,0,0,820,5,1,0
1202866,3.5241982601271014,5,187,1,0,265,7,1,1
12311136,3.347985261253207,7,195,1,1,111,3,0,0
11132504,2.602914390858426,3,45,0,0,425,1,0,0
11282747,5.6683776995696835,4,196,0,0,676,5,0,0
6187957,0.3423547736572772,4,48,0,0,405,4,0,1
14889993,6.3080594418582745,7,60,0,0,886,3,1,0
5975782,7.504846338586239,5,49,0,0,873,0,1,0
4556442,7.94909232671621,1,70,0,0,635,0,1,0
3142955,4.706746491265973,7,45,1,0,666,5,0,0
13338839,7.22162280044628,4,105,0,0,328,3,0,0
26880249,7.490253495267714,2,136,1,0,19,2,1,0
59182474,7.31439118476351,4,10,1,1,407,4,0,0
36311198,2.021572928298185,10,51,0,1,635,13,1,1
9155151,6.086143985172114,4,138,1,0,465,0,0,0
11826189,4.58897073431996,4,143,0,0,650,6,0,0
65753393,4.4996789682845835,6,183,1,0,474,0,1,1
7736585,3.7112244300210424,1,142,0,0,30,0,1,0
177456,1.0132950342599782,3,55,0,1,59,0,1,0
3536709,4.44311742235508,7,11,0,0,339,4,1,1
13479355,6.6607453556692136,12,126,1,0,756,4,1,0
9488328,2.7227473748466746,2,94,1,1,123,6,0,1
4731375,3.0282373810920085,3,42,0,0,582,0,1,0
9172830,7.441731973981829,3,196,0,1,218,0,0,0
1906850,6.274779162363954,7,188,0,0,947,3,0,0
2131973,1.0225884013153248,1,35,1,0,865,3,1,1
16146897,4.7964076335599115,4,40,1,1,890,3,0,0
1562471,3.933096485167102,1,108,1,1,370,6,0,0
6930478,0.8071777378474003,9,127,1,0,138,4,0,1
18281671,3.684808248575295,6,38,0,1,803,1,1,0
31759510,1.061281926187271,1,192,1,1,125,9,1,1
144982,7.001390515152517,3,184,1,1,942,8,1,0
21328821,5.760376193467735,9,153,1,0,152,6,1,0
17395603,1.8560710578614419,7,143,1,1,290,9,0,1
21260420,7.256487422795901,1,42,1,1,330,8,1,1
14551181,1.9531785555326664,4,197,0,0,394,2,0,0
6570420,3.632959162346326,8,168,0,0,554,2,0,1
1934597,7.9637061312250825,12,49,0,1,883,5,1,1
391829,7.540710098812477,11,22,0,0,811,6,0,1
30971106,0.9376454127110927,4,50,1,0,402,3,1,1
32642585,1.1286223221442437,1,99,0,0,764,4,1,0
5489988,6.706974284238289,1,64,0,0,137,0,0,0
9711753,0.45498884989559496,3,159,0,1,87,5,1,1
12779621,7.383083722869119,2,8,0,0,286,5,0,0
6304966,0.10545997991494627,2,131,1,1,871,10,0,0
1205475,1.2821533815531438,3,103,0,1,18,11,0,0
2980525,4.550156878005695,6,6,0,1,34,8,1,0
38141609,1.3492860921843342,6,182,1,0,667,3,1,0
10000044,2.6666542989709363,7,192,0,1,841,5,0,0
17657615,4.4835745231455855,1,93,0,1,96,1,1,0
379232,0.5757694456768343,6,115,0,0,398,0,0,0
17235807,1.448243200200916,5,147,0,0,759,4,0,1
2140644,6.868714553465191,3,32,0,1,907,2,0,0
1763847,6.777793692710952,5,166,1,0,545,1,0,0
8144290,6.6820830115661485,10,154,0,1,42,1,0,1
6269795,6.095081967825396,5,117,1,1,449,4,1,0
10770056,0.9174386019360696,6,163,0,1,263,9,0,0
40170554,7.333742417156886,5,145,0,0,587,8,0,1
9395548,5.289580332562084,2,63,0,0,379,6,1,0
9578987,6.434602045143644,2,8,0,0,358,2,0,0
5182368,2.1696817296763946,3,10,0,0,920,1,0,0
23456962,7.4823344336647,1,25,1,0,16,0,0,0
8411322,3.6881428514757246,7,5,0,0,28,6,1,0
5342526,3.8598080472822147,6,150,0,1,596,15,1,1
3228567,5.975441373282414,1,181,1,0,375,4,0,0
3403942,7.5816312353824555,3,71,0,0,714,3,1,0
18124138,7.48071296938189,2,111,0,0,49,10,0,0
7935190,2.884490123112375,4,15,1,1,379,9,1,0
1743636,1.870501231279479,7,104,1,0,66,0,0,0
32978060,0.033817668641934695,1,165,0,0,710,5,0,0
3447648,6.525321168204658,2,121,0,1,80,5,0,0
3000913,6.01358049778833,2,79,0,0,238,6,1,1
3048603,3.7432718825705056,6,131,0,0,742,0,0,0
7226116,6.291604865818773,1,179,1,1,851,4,1,1
6508046,1.2816379577862502,4,177,0,1,87,4,0,1
30358882,7.4497889776728785,5,26,0,1,836,9,1,0
26046344,4.631319190856188,1,162,1,1,449,4,0,0
5902286,2.4689309885574993,1,27,1,0,388,5,1,0
1295462,0.7473607802771589,1,37,0,1,423,0,1,0
6154532,7.544442949944391,7,183,0,1,302,3,0,0
2634730,0.8734510432154998,7,190,1,1,120,6,1,1
3545717,3.1042385758003315,3,153,1,0,410,6,0,1
14836617,6.588622883753522,5,56,1,0,533,7,0,0
18792249,4.2880673616828595,9,73,1,1,344,0,0,1
13367568,0.3873184631120843,4,72,1,1,957,1,0,0
5144917,6.890889158615963,10,12,1,1,952,6,0,1
3178063,0.14404178820769342,2,80,0,0,983,0,0,1
22691339,3.2701246364207606,2,34,0,1,908,6,1,0
16802826,1.679169863774006,2,125,1,0,582,7,0,1
897773,1.0929972411580824,3,187,0,1,44,5,0,0
56436258,1.0806309365798148,10,154,1,0,605,7,0,0
8853108,6.624127089808897,7,34,1,1,842,0,0,0
4657705,7.284935021839531,3,26,1,0,207,2,1,0
8197953,2.4563870695163033,7,21,0,0,273,0,0,0
6235295,1.4937824881592725,6,191,1,1,646,8,0,0
7895140,2.873658697419807,5,92,0,0,426,2,1,0
29415043,7.763084317526056,6,192,0,1,451,6,0,0
1611170,3.3691516529359706,13,158,0,0,133,0,1,0
24203687,4.177253344844332,4,69,0,1,343,6,1,1
7283876,6.318434174651675,3,163,1,1,213,5,1,0
2321419,4.074506278989238,3,154,1,0,247,0,0,0
29744856,0.21040201631056732,6,12,1,0,16,0,0,0
11979727,6.132360114435416,3,10,1,0,833,8,1,1
6235953,4.731525551353569,2,28,1,1,977,0,1,1
864498,7.788554777012035,2,189,0,0,338,7,1,0
3920307,4.39630864804428,2,99,0,1,194,3,0,0
12732370,3.059248420603012,8,151,1,1,131,8,1,0
16004159,6.47839352439402,5,124,0,0,600,0,0,0
13867309,4.267905509701321,5,142,0,1,735,5,0,0
18298318,3.713106562768963,10,11,0,1,717,1,0,0
10706595,4.212462599669232,3,167,1,0,755,10,0,0
4137622,4.806272176045319,1,91,1,0,764,8,0,1
5201002,0.8980427829343682,3,59,1,1,298,13,1,0
65739,7.820079027202551,2,143,0,0,179,0,0,0
10726984,4.1075765392891235,11,157,0,1,728,3,0,0
3022777,2.6629107328244705,8,72,1,1,315,10,1,0
20113316,7.204087810064615,9,187,1,0,747,8,0,1
27929089,1.4560452947653104,5,92,0,0,142,4,1,0
8615687,2.1844610696810367,9,98,0,1,353,5,1,0
13784895,6.4858537612168625,6,153,0,1,133,0,1,0
11044661,0.25156789388552614,4,125,1,0,990,6,1,0
20285512,2.1681221985670076,4,180,1,0,612,11,0,1
4081749,4.270808337770519,6,153,0,0,120,4,0,1
3157912,4.721918000072841,4,48,0,0,656,0,0,0
20854356,2.2365942895597968,7,14,0,0,848,11,1,0
7181019,7.11259468329903,5,184,0,1,79,6,0,1
27113401,0.7632720504091495,5,137,0,0,504,6,1,1
32602169,5.102445120009332,1,23,0,1,503,6,1,0
27124650,0.925177916804417,5,139,0,1,973,8,1,0
9863009,0.3887599389700833,6,119,1,0,821,2,1,1
1447666,2.094062057971694,1,16,1,0,449,2,0,0
7367647,6.8400874188595475,7,124,0,0,457,2,0,0
25195943,1.235975367298547,4,93,0,1,557,0,0,0
13921701,4.603346732683853,3,125,1,0,134,2,1,0
3979971,2.206905363997528,5,111,0,0,134,8,0,1
6212139,1.2268580937401605,5,94,0,0,89,0,0,1
10216630,7.987714984835318,5,150,1,1,20,5,0,1
8731946,1.876084883249642,6,23,0,0,15,10,1,1
33332076,5.296913008646209,5,10,1,1,860,11,1,0
13277373,1.8926414957297286,5,5,1,1,122,1,0,0
21353010,3.3779131888323226,8,155,1,0,529,2,1,1
15358328,7.204878595197711,3,20,1,1,380,3,0,0
12349966,1.0079465820742213,1,174,0,0,749,0,1,0
25071313,6.275679200123826,3,55,0,0,685,0,0,0
18164939,7.103966984299729,2,49,1,1,998,0,1,0
7014846,5.757675990761575,1,32,1,1,135,7,1,0
2649928,6.470967012046124,2,155,1,0,895,4,1,0
1196922,1.3987842636631305,3,7,0,1,951,5,1,1
16462671,4.070595764964589,5,102,0,0,246,7,1,0
23458069,2.509023436566755,4,43,0,1,116,0,1,0
28976897,2.817397581441633,3,5,1,1,185,8,1,1
11234674,5.125341719488185,4,61,1,1,963,6,1,1
8274541,2.483499212425305,1,196,1,1,291,7,1,0
8041095,1.8621388772233605,4,55,0,1,688,2,1,0
17237546,7.085223158075445,3,192,1,0,65,6,1,0
123438,6.388757068148404,7,186,0,1,548,0,1,0
1090009,3.2139735242851195,5,88,1,1,796,10,1,1
19755170,2.4320570956375063,6,133,1,0,599,3,1,1
9249579,2.9511111892788264,1,39,1,0,436,2,0,0
39821276,3.789919260672182,5,69,0,1,817,6,1,0
3976136,1.4769775926454258,4,145,1,1,490,7,0,0
18926207,2.159706271525753,5,99,0,0,847,9,1,0
20192516,6.014269837155474,1,178,0,1,174,0,1,0
1939811,3.7775710951106154,6,45,0,1,974,4,0,0
8216259,0.7709751951266561,4,107,0,0,338,1,1,0
3092684,0.861939821486378,3,78,1,1,30,0,1,0
4543234,6.886808634415917,5,60,0,1,681,0,0,1
7979016,1.9182864705961862,5,55,1,1,50,11,1,1
21383255,7.893805675482623,10,96,0,1,481,4,1,1
4704315,4.438151201197651,4,181,1,1,896,3,0,0
7746710,7.059709216700827,5,125,0,0,579,10,0,1
13999518,2.607623892425263,6,7,0,1,892,0,0,0
19230323,4.1922027521569305,6,32,0,1,418,8,0,0
32684122,5.194987824370383,3,178,1,0,399,0,1,0
7645185,6.10218469681653,4,102,0,0,668,7,0,1
16957712,1.3082866334805043,8,19,1,1,231,3,1,0
12472673,0.07625508742638232,6,139,0,1,522,0,1,0
32283139,6.502874542252042,3,162,0,0,997,6,1,0
5356430,2.3615717788322597,4,63,0,0,314,7,0,1
5329605,2.6078133116452626,5,47,0,1,241,1,0,0
14449492,1.2512730209359342,1,63,1,1,349,3,1,1
278001,1.3408195833781162,9,155,1,1,541,0,1,1
5227345,1.2608605143294103,3,157,0,0,664,12,0,0
15400526,7.027313209113196,5,147,1,0,669,11,1,0
13583480,0.49985666822739994,3,27,1,0,127,1,1,0
9326158,5.151981467201507,3,89,0,0,897,1,0,0
7934487,3.751367940626868,1,102,0,1,86,8,1,1
13132918,3.523119909320635,4,140,0,1,603,0,0,0
4691815,5.284832602188539,6,148,1,1,765,0,1,0
6005759,6.381418386809145,4,183,0,1,696,0,1,0
11853657,1.3984521954707905,2,153,1,0,231,3,0,0
9253904,7.385591539626885,5,133,1,0,33,2,1,0
4295120,3.7606832584872656,1,126,0,1,942,3,0,1
5286118,0.039914380632180446,2,100,1,0,179,7,1,1
13795634,5.907571629527016,3,172,0,0,31,2,0,0
12324460,2.1956153579126454,2,115,1,0,977,1,0,0
5061596,0.44678213056778837,1,176,0,0,217,0,0,1
33141677,7.53281551504505,1,89,0,0,871,0,0,0
15578517,3.926596241893443,9,23,0,0,833,6,1,0
6482420,5.586638527405244,1,82,0,1,612,1,0,0
40383698,1.7087791192143174,4,8,1,1,965,3,0,0
1692787,3.047230793360008,2,161,0,1,190,5,1,0
11545448,2.974143399645535,1,71,0,0,221,3,1,0
25221064,1.5558734123441118,6,81,1,0,504,0,0,0
21883359,0.012344895625584051,5,161,1,1,330,5,0,0
9091794,4.171917171576462,2,149,0,0,567,10,0,0
4580531,1.769643800366059,9,148,0,0,510,1,1,1
14681141,4.3625854559256085,1,9,0,1,392,5,0,1
6718358,7.3201621000255805,2,20,1,1,863,4,1,1
8372036,3.064526796679056,3,148,1,0,767,4,1,1
4980302,6.767557234024155,5,142,0,0,750,2,0,0
6232023,0.08554176912166511,1,131,0,0,105,5,0,1
13117929,4.0781201342800975,2,162,0,0,931,11,0,1
1086048,2.1536918661912203,4,78,0,1,533,8,0,1
13517286,5.2289385466148115,7,117,0,0,331,3,0,0
29072180,0.6300370049365993,4,76,1,1,167,13,1,1
28174170,2.681818058770574,5,168,0,0,306,6,1,0
14517115,6.162842006626657,4,118,1,0,44,2,1,0
2819659,3.233059221741624,1,181,0,1,949,5,0,0
1369272,0.9222149342090251,8,29,0,0,487,3,0,1
10808132,6.008239577741585,4,123,1,1,51,3,1,0
21665159,2.38627098053335,9,193,1,0,449,2,0,0
7156087,7.463244474430189,1,131,1,1,801,1,0,0
36311475,1.1848139104752233,1,73,1,1,469,3,1,0
3807155,5.533929494160634,4,183,1,0,495,5,1,0
306264,5.550774185695413,6,62,0,1,157,3,1,0
1135929,7.78070125447911,4,171,1,0,214,0,1,0
40792669,6.700327957322227,1,46,1,0,801,6,1,1
26345402,5.027162890567368,4,61,1,1,517,5,1,1
7120539,1.8388174735870875,5,111,0,0,152,3,0,0
7862081,4.766285467406152,6,30,1,0,679,1,1,0
1176567,4.090658157030342,1,161,0,0,163,0,1,1
4962202,3.751420919550095,7,39,1,0,601,0,0,0
14228732,5.021263883849228,2,53,0,1,60,3,0,0
20260684,7.720900986446962,3,34,1,0,395,0,0,0
1182701,4.059053332794615,1,10,0,1,268,1,0,0
7219361,7.391834218570801,6,77,0,1,663,8,1,1
1675845,6.8032895415285575,1,179,0,1,742,0,0,0
9983923,0.7605918592417211,10,193,1,1,325,2,1,0
6441840,2.056971647486723,3,179,1,0,982,3,1,1
15738163,1.7230854333464443,3,72,0,1,817,0,1,0
4477017,3.273386322502926,11,7,1,1,971,3,0,1
102519005,5.6188498610693225,7,134,0,1,157,0,0,0
1885567,5.965150020197229,1,177,1,1,744,7,1,0
883846,5.54965524049955,5,25,1,1,253,2,1,0
1339751,4.219450131005614,10,45,0,0,892,0,1,0
5945384,0.19217515069417335,7,91,0,0,221,3,1,0
3863806,5.041373662259391,7,11,0,0,727,0,0,0
2699566,1.5360199729891502,6,91,1,0,893,0,1,0
11119978,7.507770989350436,7,109,0,0,690,6,0,1
12291723,5.756929133700284,6,62,0,1,640,1,0,1
21471140,2.016948228246876,1,12,0,1,173,6,0,1
18127424,6.208187785729814,2,69,1,0,506,3,0,0
2210011,4.481290306560895,6,19,0,0,686,2,0,0
25212176,4.624899609350977,6,166,1,0,781,3,1,0
13405863,0.7149305639359751,1,51,0,0,661,8,0,0
4204097,3.8218555604862416,1,116,1,0,578,10,1,0
534455,1.4484004135444586,1,24,1,0,17,6,1,0
35286173,0.6534742835471024,5,11,1,0,205,3,1,0
32032834,2.199840454219207,9,86,0,1,693,5,0,1
2569365,5.700024291396488,5,60,1,1,254,0,0,0
1208241,0.07980063862517639,3,18,0,0,787,1,1,1
45993,7.826917905258514,5,101,1,0,553,2,0,1
3310670,2.8222498877005906,5,59,1,1,145,0,1,1
11956039,2.3285487675291563,1,13,0,1,603,0,1,0
15980969,6.582537474104642,5,114,1,0,870,6,0,0
37884346,7.293898189962252,4,89,0,1,83,0,1,0
1736158,4.315247961497917,4,56,1,0,696,0,0,0
7011326,1.064104537195007,1,159,1,1,892,3,1,0
869507,2.2609921542750344,7,55,1,0,829,4,0,0
18350221,6.37012192197545,4,128,0,0,766,7,1,1
17152035,4.941677453599133,5,189,1,1,82,8,1,0
9959277,2.340424346652834,4,76,0,0,236,7,1,0
52429,5.316955586007673,10,87,0,1,719,4,1,0
8918824,4.423068849150309,8,42,0,0,768,6,1,0
28886038,1.3545895431946473,3,30,0,1,925,7,1,0
6882913,0.25987034661991704,4,83,1,1,945,0,1,0
861667,7.500568407254199,8,78,1,0,105,2,0,0
6599256,1.0224640014658073,5,196,1,1,927,7,1,0
1828975,6.7666250731079245,1,8,0,1,251,7,1,1
5918988,7.379419121055656,10,188,1,1,30,0,0,0
13504011,2.059460725480589,1,87,0,1,273,5,0,0
17819128,0.723962033421401,3,130,0,1,437,0,0,0
19623058,5.629814584806074,2,183,0,1,470,0,0,0
8069807,7.826505009948031,1,70,0,0,937,2,1,0
20211178,3.3991269851707973,4,131,0,1,187,2,1,0
50423567,1.311072577246783,4,6,0,1,722,8,0,0
22298404,0.21963568288285895,5,100,1,1,328,1,0,0
17351299,1.319415567441026,7,113,0,0,405,4,1,1
8158096,3.5341609615459033,7,142,0,1,457,11,1,0
13934298,5.262653189032027,5,27,0,1,127,7,0,0
8351118,6.83170379335107,1,13,0,1,123,3,0,0
1832379,2.1970275418671283,1,70,1,0,153,2,0,0
319140,1.3229231589231327,2,149,1,0,845,4,1,1
17827551,2.9454676507278057,1,23,0,1,27,4,1,0
15240896,2.073731877496736,5,34,0,1,707,6,1,1
1373665,3.4869868075788704,6,47,1,0,431,7,0,1
46926486,6.79952536526136,8,54,1,0,508,7,1,0
54199294,1.9543846072132096,4,48,0,0,884,8,0,0
1321035,1.217832874303026,1,159,0,0,863,12,0,0
17727363,1.519034480268111,1,163,1,0,996,8,0,1
24648426,7.857696273828061,4,149,1,0,160,5,0,0
157871,3.8420621925905856,7,72,0,0,125,5,1,1
1347468,1.3749209916715124,8,44,0,0,674,8,0,1
6159831,5.187743115206454,3,63,0,0,730,9,0,0
5076745,1.8420949249733054,2,43,0,1,588,4,1,0
11024362,7.983892166804855,9,46,0,1,138,8,0,1
30293957,4.744795505602776,6,173,1,1,470,6,0,0
6579272,2.67867410363566,5,117,1,1,788,11,1,1
11362455,2.385578760871284,2,173,0,0,109,4,0,0
28137144,0.9192132790224115,7,39,0,1,284,9,1,1
20126502,5.214000188684768,9,74,1,1,291,8,0,0
43048318,4.219945679166337,3,87,0,1,541,3,0,0
3815194,5.717405951297594,5,192,0,0,72,5,1,1
4139358,0.4257906763018635,6,156,0,1,843,1,1,1
25051825,2.611679912269264,3,8,1,0,287,4,0,0
26626853,2.780326444185274,3,6,1,0,256,2,1,0
15730760,1.761166943247984,6,177,0,1,507,7,0,1
705956,4.173422608782323,4,131,0,0,899,0,0,0
15680035,5.576108355881909,1,16,1,0,957,0,0,0
36535730,3.977948956835939,7,117,0,0,657,7,0,0
19140801,5.616311358994433,1,160,0,1,672,2,0,0
11199154,3.5005826315655,5,183,0,0,796,5,0,0
836515,2.1796026586520165,2,171,0,0,439,3,0,0
25051700,3.724643817126629,6,185,0,0,924,0,1,0
16388716,5.451159221964653,1,94,0,1,51,4,0,0
23892424,4.023335282378737,1,7,1,0,239,6,1,1
11205266,5.798452912254508,5,120,0,1,898,0,0,1
11969170,0.9138659568698406,1,167,0,1,491,4,0,0
7395983,5.726817332176883,5,184,1,0,526,0,1,1
22794122,4.239841434767639,5,65,0,0,992,0,1,0
232007,5.785015418664469,5,154,1,0,163,9,0,1
1996610,5.005860639960269,8,27,0,1,525,2,1,1
31581579,3.640213006685995,7,47,1,1,386,3,0,1
12523267,0.7351299461640703,7,64,0,1,881,10,0,0
4412468,2.4722571324097826,6,112,0,1,771,0,0,0
20886583,1.1906407616292691,1,55,1,0,755,2,1,0
19048852,6.559892472050632,3,71,1,1,903,7,0,0
8729349,1.2958154079735316,11,10,1,0,989,7,0,0
21946311,7.110412537510028,6,118,0,0,740,6,1,0
12833159,7.616548049403581,4,135,1,1,717,4,1,1
7698951,1.5134539685831765,5,83,1,1,230,0,1,0
5099095,6.271923154502393,4,166,0,0,837,4,0,0
12475126,6.559083801909427,4,68,1,0,754,10,1,0
4328704,0.08778538729121799,8,28,0,0,142,0,0,1
929189,7.147330321497459,4,89,1,1,290,9,0,0
17267679,6.665135740095379,6,70,1,1,758,2,0,0
22283416,1.0232950953945066,5,26,1,1,786,6,1,0
21708298,6.882144823706026,1,139,0,1,438,10,1,1
1812057,2.3513756478452175,9,45,1,1,899,0,0,0
98256,3.4135371945910755,3,140,1,0,787,0,1,1
6681730,5.4053868410766,3,71,0,1,177,8,0,0
73069,2.4898231769504937,1,115,1,0,460,1,0,0
1382377,4.194905393113742,3,88,1,0,157,4,1,1
755631,3.72299854213904,6,189,0,1,767,12,0,0
6325850,5.255509672058866,5,98,1,1,982,0,1,1
3339943,2.4264215503053315,3,174,1,1,412,2,1,0
24210234,4.531444814187741,5,5,0,1,780,0,1,0
2215227,4.432384228610164,3,100,0,1,932,5,1,0
19144513,3.49952075884858,3,108,0,1,481,4,0,0
6520949,6.804461641493598,3,180,1,1,350,6,1,0
3698421,4.448971301878358,8,196,1,0,313,7,0,1
47339650,3.41969465807602,1,18,0,1,65,2,1,0
12646663,1.782858479461832,4,24,0,1,546,0,0,0
5357134,6.677491589565008,8,190,1,1,665,6,0,0
2338193,1.6321634902223732,1,127,0,0,155,5,1,0
4513356,6.522029645272507,7,183,1,0,610,6,1,0
3379815,0.6427156422799314,2,93,1,1,456,7,0,1
44740486,7.144188210354741,1,165,0,0,61,8,1,1
17302488,1.0827585288317172,8,99,0,0,571,7,0,0
10264959,0.42029584758402017,3,41,1,1,776,0,0,1
39424318,1.6695141557130846,5,31,1,1,665,0,1,0
7246015,4.7718512895731715,5,114,1,0,270,9,1,0
678253,2.2572823148195456,1,77,1,0,56,0,0,0
8719799,3.4052749642281386,3,31,1,0,103,0,0,1
5305103,0.9193334791698824,3,143,0,0,697,0,0,0
4290742,2.373883510295462,1,142,0,0,136,4,1,0
11306790,3.38817382997187,5,116,1,0,763,12,0,0
12245316,1.6135656407352803,7,63,1,0,566,7,1,0
3162602,0.14463235346539705,1,129,0,0,856,2,0,0
3641562,7.710632340802747,3,138,0,0,695,0,0,0
8654966,7.0365801058072615,1,29,0,0,774,0,1,0
6910286,6.5827526259774825,1,7,1,1,255,1,0,0
10081822,2.9165382089854397,2,44,1,0,130,12,0,0
13800737,6.09339589014565,14,99,1,0,136,6,1,1
7220805,6.659712778301231,5,178,0,0,276,1,1,0
1889376,4.573786435384977,8,35,1,1,46,9,0,1
2171354,3.0149559071625776,1,51,1,0,32,2,1,0
42509639,6.354089027213331,1,76,1,0,798,8,0,0
2076237,2.8725664507220783,3,183,0,0,518,9,0,0
13829850,2.492679860865767,8,12,1,0,566,8,1,1
14687096,4.291008849070854,2,71,1,0,405,0,0,0
36962685,2.5198706037393555,1,109,1,1,587,0,0,0
5895525,6.60873822288629,3,60,0,1,946,5,1,0
9730133,1.6176181980571513,6,82,0,1,256,2,1,0
8114967,0.7092255823517988,2,66,1,1,270,8,0,0
35190683,4.084007047145712,6,126,0,1,990,1,1,1
15557595,2.7716747321421034,4,165,1,0,612,4,0,0
20680680,2.4633695290502446,3,50,0,0,956,1,1,0
10415047,1.6601407708531326,5,14,0,1,107,0,0,0
25505676,4.589693204928185,7,196,1,0,300,3,0,0
4422125,1.482325755228028,4,145,1,0,524,10,1,0
6303252,3.303520383479963,9,151,0,1,24,3,0,0
25906626,3.097200431199991,13,111,1,0,220,3,1,1
11229436,5.894446683972381,5,14,0,0,953,2,0,0
7411552,0.317777715927531,4,122,1,0,411,2,1,0
4743106,1.8786952710709501,1,72,0,0,120,0,1,0
13210336,6.1349661129500985,1,180,1,0,812,5,1,0
24457829,0.4183293929260401,5,120,0,0,763,9,1,1
6320833,2.850519426666926,2,36,1,1,295,5,0,0
9759266,6.404469017448652,6,99,0,0,687,2,1,1
14796425,5.678874688583064,3,181,0,1,223,2,1,0
9020732,2.8059612068314808,3,80,0,0,764,0,0,0
8665396,0.6080030460586885,8,99,0,1,365,4,1,0
5511381,2.6346621458959243,1,184,0,1,55,7,1,0
22221434,5.915620221727767,1,38,0,1,154,2,0,0
8540457,1.7386089866057581,3,111,0,1,124,0,0,0
17061333,7.231553278160316,4,91,0,1,837,3,0,0
23543335,3.2975462652958285,2,129,1,0,702,0,0,1
6927826,7.811644869065913,4,94,1,1,286,9,0,1
2895789,1.7811685156922348,9,188,1,1,653,9,1,0
20652724,2.6030866598444904,8,187,0,1,88,6,1,0
4912120,0.3459603341715871,3,28,0,1,265,0,1,0
3358807,2.6942572293953093,1,169,1,0,814,7,0,1
36137639,6.176380875741035,10,195,0,0,582,0,1,1
3212897,4.64937734780644,1,135,1,1,797,0,1,1
4109716,3.8195560390472822,4,67,1,1,533,6,0,0
11941205,3.6531658482411933,2,195,0,0,149,1,0,1
103098,6.922679952683768,1,27,0,0,297,0,1,0
12644529,2.783131714988933,9,51,0,0,206,1,0,0
26415255,2.9113462903702603,4,121,1,1,922,6,1,0
3142872,4.409510258134086,2,147,1,1,524,13,0,0
4020398,1.5120293241648364,8,86,1,1,716,2,0,0
16761377,6.341962896435191,4,148,0,1,996,9,1,1
2153402,7.858958920362232,7,131,0,1,708,3,0,0
23938492,0.5285110893436356,5,116,0,1,639,6,0,0
10880322,3.4726039840618084,4,67,1,0,21,9,1,0
13563974,4.6381897741721,5,117,0,1,117,13,1,0
15701899,2.585420258226528,3,160,0,1,333,5,0,0
7136819,1.2010413828902777,5,109,0,0,189,7,1,0
13518762,3.6697319502452572,6,23,0,1,235,5,0,0
19332384,3.8697304800823273,5,114,0,1,726,0,1,1
10793421,4.18562789026935,10,106,1,0,630,1,1,1
9735158,4.677197461490821,2,112,0,1,476,4,1,0
2093299,4.854424711868966,8,73,0,1,391,3,0,0
3756779,2.8443993055939805,7,171,1,1,167,1,1,0
4463220,1.6755784709092039,6,187,1,1,605,7,0,0
1139063,2.863715089430478,7,93,1,0,907,4,1,1
9435849,4.722852697001829,7,15,1,0,933,0,1,0
12675936,4.785494984182542,6,86,0,1,303,4,0,1
18054326,2.7756218890123794,4,187,1,1,424,4,0,0
21072790,3.523696855483104,3,191,0,1,48,2,0,0
722208,7.83176139308256,6,18,1,1,467,7,0,1
231771,3.5754660216536074,6,99,0,0,468,10,0,0
20371231,1.603818168012035,1,49,1,0,708,0,0,0
6267010,1.0997196100259217,4,20,1,0,77,5,1,0
360783,5.533304320229685,1,195,1,1,478,0,1,0
31326849,5.448710590399105,5,109,0,0,534,0,0,1
13601408,3.2692167008108957,7,133,0,0,223,0,1,0
7197544,5.082535366111768,11,97,1,1,66,2,1,0
15258401,7.987016043632511,1,180,0,1,492,10,0,1
921644,0.23190391229144236,6,77,1,0,527,0,0,0
6618858,1.6968693584594794,4,166,0,0,851,7,0,0
2930586,5.889043495303939,9,12,0,0,696,7,1,1
5348636,5.81023142459654,5,139,1,0,442,11,0,0
9790280,1.0353002775984779,4,118,1,0,681,0,0,0
7311222,0.06819176776071245,4,75,0,1,509,8,1,1
